StockCode, Year, Month, NetRevenue, NetQuantity, CustomerFrequency, ProductFrequency, NetRevenue_LastMonth, NetRevenue_MA3, NextMonthRevenue
22775,2011,6,2.122775539341008,11.028265939738898,-0.01269798306433089,-0.6224046908351965,-0.628628875170135,-0.3172140386506023,0.49619054410470675
22775,2011,7,0.49619054410470675,5.675112141721918,0.02813501883551688,-0.6224046908351965,2.122775539341008,0.8333738394735796,-0.17231287050291202
22775,2011,8,-0.17231287050291202,5.741080644167543,0.4594278144125936,-0.6224046908351965,0.49619054410470675,0.66344573609186,-1.5399430723425223
22775,2011,9,-1.5399430723425223,2.498864338689604,0.47254499189364835,-0.6224046908351965,-0.17231287050291202,0.8155510709809342,-2.3189345507419508
22775,2011,10,-2.3189345507419508,1.8519979112986547,0.5151495843521137,-0.6224046908351965,-1.5399430723425223,-0.4053551329135759,0.8697538457635552
22775,2011,11,0.8697538457635552,8.848410204773154,0.3502620338232047,-0.6224046908351965,-2.3189345507419508,-1.3437301645291282,1.1341771285524758
22776,2011,3,14.275278496226514,-39.92953539363151,-0.186444218751173,0.39469365293261344,18.194748493392677,11.778679970797496,3.270978650344
22776,2011,4,3.270978650344,-24.44705713312477,-0.00880912574053587,0.3946936529326134,14.275278496226514,14.09203041985475,3.675944377914696
22776,2011,5,3.675944377914696,-37.774297215655366,0.060342734619767954,0.3946936529326134,3.270978650344,11.913668546654394,4.793977495635251
22776,2011,6,4.793977495635251,-32.968574565650876,-0.16636420760530385,0.3946936529326134,3.675944377914696,7.074067174828403,-1.6511157400612086
22776,2011,7,-1.6511157400612086,-28.861903196997623,-0.07045092560104123,0.3946936529326134,4.793977495635251,3.9136335079646476,-1.5934113778204564
22776,2011,8,-1.5934113778204564,-16.89436447169455,-0.25934581272199714,0.3946936529326134,-1.6511157400612086,2.272935377829578,-3.2318189475932133
22776,2011,9,-3.2318189475932133,-32.307924489774585,0.11365901601199312,0.3946936529326134,-1.5934113778204564,0.5164834592511941,-7.38605983020857
22776,2011,10,-7.38605983020857,-34.2593576804517,-0.014144999742952311,0.3946936529326134,-3.2318189475932133,-2.1587820218249605,-12.443142796470676
22776,2011,11,-12.443142796470676,-34.23179038348102,0.11493874064429115,0.3946936529326134,-7.38605983020857,-4.070430051874081,-2.3035605233695557
22777,2011,3,-3.116410223111708,-8.372847039168441,-0.27376993806843686,-0.9227758391408948,23.287037725919387,11.107000400075568,5.057082966262108
22777,2011,4,5.057082966262108,-0.02756729697068061,-0.3795468572756615,-0.9227758391408948,-3.116410223111708,7.091984150079926,10.464345542454918
22778,2011,3,1.8395454119122068,-0.28355713822999284,0.41378003677852354,-0.6878320696740614,9.799402650511187,3.7204453872165373,7.849594352840146
22778,2011,4,7.849594352840146,3.5917419461535545,0.43581689494669534,-0.6878320696740614,1.8395454119122068,2.342309172642154,8.453378902343763
22778,2011,5,8.453378902343763,-0.030517036951758225,0.2154483132649772,-0.6878320696740614,7.849594352840146,6.496180805087846,-2.243528071094326
22778,2011,6,-2.243528071094326,-6.812290434622966,0.34165941004632483,-0.6878320696740614,8.453378902343763,6.047506222365372,-1.2716245231162318
22778,2011,7,-1.2716245231162318,-2.840505810842036,-0.3905652863597474,-0.6878320696740614,-2.243528071094326,4.68648172802986,1.3149409496491504
22778,2011,8,1.3149409496491504,-5.992136056884746,0.20697259858491118,-0.6878320696740615,-1.2716245231162318,1.6460754360444019,2.8487520916044393
22778,2011,9,2.8487520916044393,-3.905816121335305,-0.2673592156922414,-0.6878320696740614,1.3149409496491504,-0.7334038815204691,-3.821337220233428
22778,2011,10,-3.821337220233428,-11.752899829499782,-0.23018592969138593,-0.6878320696740614,2.8487520916044393,0.9640228393791194,1.7756056000956806
22779,2011,3,6.2266733994562715,-4.929775486372553,-0.17974600988423717,-0.6045608602427788,8.79319657167638,10.73606844910448,4.892685310754354
22779,2011,4,4.892685310754354,0.9136901771545257,0.0005889461253021228,-0.6045608602427788,6.2266733994562715,6.716412385780174,7.002545641429824
22779,2011,5,7.002545641429824,-2.722352454436127,-0.08120170053733555,-0.6045608602427788,4.892685310754354,6.637518427295668,5.736608739186834
22779,2011,6,5.736608739186834,0.7788034322821997,0.1140787656913869,-0.6045608602427788,7.002545641429824,6.04063478388015,6.107168416712276
22779,2011,7,6.107168416712276,0.4017104946359018,0.08322716425594635,-0.6045608602427788,5.736608739186834,5.877279897123671,2.5221873979868263
22779,2011,8,2.5221873979868263,-4.376444858397908,-0.2781773097020712,-0.6045608602427788,6.107168416712276,6.2821075991096444,7.74956872555898
22779,2011,9,7.74956872555898,-3.5838577776303677,-0.2504738308620838,-0.6045608602427788,2.5221873979868263,4.788654851295313,5.712653032548296
22779,2011,10,5.712653032548296,-8.0262711384739,-0.18562250539574965,-0.6045608602427788,7.74956872555898,5.459641513419361,-1.8289824794890013
22779,2011,11,-1.8289824794890013,-16.236664135799334,-0.08164118203926492,-0.6045608602427787,5.712653032548296,5.328136385364701,-0.3801425648360535
22780,2011,3,5.3827499710237925,-4.794888741500227,-0.19065950154847464,-0.649170436723823,13.783896023795013,7.198166136557898,4.079835611012203
22780,2011,4,4.079835611012203,-0.06891824242670164,2.0489149128568713,-0.649170436723823,5.3827499710237925,5.956949885619668,9.749506960801066
22780,2011,5,9.749506960801066,2.0833701955683637,-0.06473459773035004,-0.649170436723823,4.079835611012203,7.748827201943669,2.3202584094559766
22780,2011,6,2.3202584094559766,-1.535939047555872,-0.09306770108942808,-0.649170436723823,9.749506960801066,6.404030847612354,5.932633998639413
22780,2011,7,5.932633998639413,-1.954382930658191,0.006098160667345048,-0.649170436723823,2.3202584094559766,5.383200327089749,-1.6974297441755706
22780,2011,8,-1.6974297441755706,-3.7020111340362774,-0.2296962217320932,-0.649170436723823,5.932633998639413,6.000799789632151,6.021065252693082
22780,2011,9,6.021065252693082,-6.168373747213092,-0.1941779915080987,-0.649170436723823,-1.6974297441755706,2.185154221306606,-0.15304357669314667
22780,2011,10,-0.15304357669314667,-7.445373213528575,-0.20833742073832676,-0.649170436723823,6.021065252693082,3.418756502385641,2.8114338435103896
22780,2011,11,2.8114338435103896,-10.462116714698958,0.011869718759009088,-0.649170436723823,-0.15304357669314667,1.3901973106081214,-1.3268700666501285
22781,2011,3,2.7214414596057903,-11.618013084627457,-0.3030659965743594,-0.5450814249347197,1.1278230434082488,2.770673708320908,12.176912042865977
22781,2011,4,12.176912042865977,-6.490332090918029,-0.2803809955188884,-0.5450814249347197,2.7214414596057903,3.2793817510772723,2.6860281549641023
22781,2011,5,2.6860281549641023,-5.196599236136128,0.05843569881675309,-0.5450814249347197,12.176912042865977,5.342058848626672,20.16416989847491
22781,2011,6,20.16416989847491,-8.268477331247873,-0.07433637164648202,-0.5450814249347197,2.6860281549641023,5.861460552478623,6.785689958316548
22781,2011,7,6.785689958316548,-6.70497098672132,0.347669462274008,-0.5450814249347197,20.16416989847491,11.675703365434996,5.548708756382478
22781,2011,8,5.548708756382478,-4.968176691847497,-0.27915672562065663,-0.5450814249347197,6.785689958316548,9.878629337251853,3.5728297469674732
22781,2011,9,3.5728297469674732,-9.275703307818704,-0.017512758798553293,-0.5450814249347197,5.548708756382478,10.83285620439131,4.363181350733475
22781,2011,10,4.363181350733475,-7.552692661430221,0.17872021631802415,-0.5450814249347197,3.5728297469674732,5.302409487222165,-2.011085275679608
22781,2011,11,-2.011085275679608,-17.015467568081537,-0.29240109997425484,-0.5450814249347197,4.363181350733475,4.494906618027808,-6.840165518390918
22782,2011,3,-1.1855274056490024,-2.584515969582724,-0.20325199193028706,-0.8395046297096119,12.992887025585972,16.25831180700509,-1.1630293096728526
22782,2011,4,-1.1630293096728526,-3.324918196389979,-0.3905652863597474,-0.839504629709612,-1.1855274056490024,9.376309886035898,-0.7903516037660016
22782,2011,5,-0.7903516037660016,-1.7230106463884827,-0.4456574317801769,-0.839504629709612,-1.1630293096728526,3.5481101034213722,-1.0730369257682528
22782,2011,6,-1.0730369257682528,-6.286527103619001,0.27329506595642816,-0.839504629709612,-0.7903516037660016,-1.0463027730292855,-0.30518341797840126
22782,2011,7,-0.30518341797840126,-3.823114230423263,-0.30902891113751174,-0.839504629709612,-1.0730369257682528,-1.0088059464023689,-0.7903516037660016
22782,2011,8,-0.7903516037660016,-1.7230106463884827,-0.3464915700234038,-0.839504629709612,-0.30518341797840126,-0.7228573158375519,-1.580703207532003
22782,2011,9,-1.580703207532003,-3.4460212927769653,-0.36301921364953266,-0.839504629709612,-0.7903516037660016,-0.722857315837552,-1.580703207532003
22782,2011,10,-1.580703207532003,-3.4460212927769653,-0.3960745009017904,-0.839504629709612,-1.580703207532003,-0.892079409758802,-2.348556715321855
22782,2011,11,-2.348556715321855,-5.909434165972703,-0.3480656313211304,-0.839504629709612,-1.580703207532003,-1.3172526729433358,0.4626700898114503
22783,2011,3,0.46267008981145047,-1.3597013572275252,-0.24732570826663064,-0.964411443856536,2.155863777224203,7.156215129445811,10.464345542454918
22783,2011,5,10.464345542454918,2.287175182867391,0.8545172001419595,-0.964411443856536,0.46267008981145047,4.435953456417356,20.533515283026837
22784,2011,3,0.47000119679229074,-21.069954082774508,-0.23473321788481824,-0.209022615444186,2.9529986592685127,2.0367524734594453,2.7118585722951805
22784,2011,4,2.7118585722951805,-13.40994197344264,-0.35934640395483736,-0.209022615444186,0.47000119679229074,2.061847413727175,8.567868775037468
22784,2011,5,8.567868775037468,-10.880560597801278,-0.11510455925759987,-0.209022615444186,2.7118585722951805,2.0449528094519946,17.99236914879587
22784,2011,6,17.99236914879587,-10.990829785684001,-0.14315146965345485,-0.209022615444186,8.567868775037468,3.9165761813749795,2.959234108844286
22784,2011,7,2.959234108844286,-12.050240616215115,0.1743796230424752,-0.209022615444186,17.99236914879587,9.757365498709506,11.698201461411147
22784,2011,8,11.698201461411147,-3.113229040567765,-0.2913994246029743,-0.209022615444186,2.959234108844286,9.83982401089254,8.169019861474093
22784,2011,9,8.169019861474093,-9.26486939931444,-0.26836089106352196,-0.209022615444186,11.698201461411147,10.883268239683767,-5.36405873867638
22784,2011,10,-5.36405873867638,-14.929147632532096,-0.23410359336572767,-0.20902261544418596,8.169019861474093,7.608818477243173,5.979401382095711
22784,2011,11,5.979401382095711,-15.793602695707413,-0.19664093447983555,-0.209022615444186,-5.36405873867638,4.83438752806962,1.3719697777909712
22785,2011,3,1.6353858059834567,-2.3560934252940924,-0.34098235548136085,-0.898984065017671,0.5076662817637501,0.41080145161526865,-0.934923066933512
22785,2011,4,-0.934923066933512,-2.463412873195738,1.2805631247266145,-0.8989840650176711,1.6353858059834567,0.9291268880784248,-0.4979798752645962
22785,2011,6,-0.4979798752645962,-1.6019075500014968,-0.4676942899483488,-0.898984065017671,-0.934923066933512,0.402709673604565,-0.0610366835956803
22785,2011,7,-0.0610366835956803,-0.7404022268072554,-0.4015837154438333,-0.898984065017671,-0.4979798752645962,0.06749428792844951,-0.4369431916689159
22785,2011,8,-0.4369431916689159,-0.8615053231942413,0.0391534479196027,-0.898984065017671,-0.0610366835956803,-0.49797987526459625,0.253833140881875
22785,2011,9,0.253833140881875,-1.3597013572275252,-0.4456574317801769,-0.898984065017671,-0.4369431916689159,-0.3319865835097308,-1.869846133867024
22785,2011,10,-1.869846133867024,-4.926825746391476,-0.39056528635974747,-0.8989840650176711,0.253833140881875,-0.08138224479424044,-2.5798917602275804
22785,2011,11,-2.5798917602275804,-5.169031939165448,0.5423283760928589,-0.8989840650176711,-1.869846133867024,-0.6843187282180216,0.787226320788159
22786,2011,3,1.8690610340275864,-1.3734850057128654,-0.3354731409393179,-0.9495415850295212,0.6057899888685376,0.901652219482807,0.5125688027975533
22786,2011,4,0.5125688027975533,-0.4981960340332837,-0.4456574317801769,-0.9495415850295212,1.8690610340275864,1.8750002772607004,-0.1501404484722991
22786,2011,7,-0.1501404484722991,-0.7404022268072554,-0.4015837154438333,-0.9495415850295212,0.5125688027975533,0.9958066085645592,-0.4814950741072252
22786,2011,8,-0.4814950741072252,-0.8615053231942413,-0.3354731409393179,-0.9495415850295212,-0.1501404484722991,0.7438297961176136,0.3624283543252542
22786,2011,9,0.3624283543252542,-1.238598260840539,-0.4456574317801769,-0.9495415850295212,-0.4814950741072252,-0.039688906593990304,-0.9319164195241223
22786,2011,10,-0.9319164195241223,-3.082712003616008,0.07771794971390344,-0.9495415850295212,0.3624283543252542,-0.08973572275142334,-1.5083063985697502
22786,2011,11,-1.5083063985697502,-3.324918196389979,-0.23630727918254482,-0.9495415850295212,-0.9319164195241223,-0.3503277131020311,-0.8012674196185839
22788,2011,3,0.5751605696921998,-5.061712491263802,0.0706346738741339,-0.9108799520792829,0.3149733436660978,3.551373411983937,-3.9517580188300085
22788,2011,4,-3.9517580188300085,-8.615053231942413,1.2093106166495255,-0.9108799520792829,0.5751605696921998,2.4225776203754354,10.284576882850752
22788,2011,5,10.284576882850752,0.3081746952195963,-0.03797555566899857,-0.9108799520792829,-3.9517580188300085,-1.0205413684905706,-0.3951758018830008
22789,2011,3,1.9046964934262687,1.637359015495365,-0.3592051420435029,-0.6818841261432554,-0.22610684992638447,-2.723762252727925,-0.7575006370197133
22789,2011,4,-0.7575006370197133,-1.2553316493069557,-0.2216160404037636,-0.6818841261432554,1.9046964934262687,-1.621512965497577,-1.612784190818765
22789,2011,5,-1.612784190818765,-2.55989841259312,-0.32886208348886636,-0.6818841261432554,-0.7575006370197133,0.3070296688267236,-3.9427380766018403
22789,2011,6,-3.9427380766018403,-5.3866205749498155,-0.32869256919526507,-0.6818841261432554,-1.612784190818765,-0.15519611147073653,-0.47414885074647584
22789,2011,7,-0.47414885074647584,-1.2139807038509352,-0.4236205736120051,-0.6818841261432554,-3.9427380766018403,-2.1043409681467726,2.3396402922822293
22789,2011,8,2.3396402922822293,2.380710982283696,-0.3942380960544427,-0.6818841261432554,-0.47414885074647584,-2.0098903727223605,-1.0454141540013053
22789,2011,9,-1.0454141540013053,-1.549722696041212,-0.2473257082666307,-0.6818841261432554,2.3396402922822293,-0.692415545022029,-2.890309419737287
22789,2011,10,-2.890309419737287,-4.2553417620109215,-0.2891957387861571,-0.6818841261432554,-1.0454141540013053,0.273359095844816,-2.2740418779781937
22789,2011,11,-2.2740418779781937,-2.840505810842036,-0.34098235548136085,-0.6818841261432554,-2.890309419737287,-0.5320277604854544,-1.283876290786767
22791,2011,3,-0.9586535955390729,5.256668258619599,0.10054183853093848,-0.2566061636906332,1.126484068314314,2.553107984712521,7.217508474194666
22791,2011,5,7.217508474194666,20.650545148252142,0.10695916536013136,-0.2566061636906332,-0.9586535955390729,1.4589169768553567,4.8049084278677405
22791,2011,6,4.8049084278677405,18.73751316304997,-0.32996392639727495,-0.2566061636906332,7.217508474194666,2.4617796489899693,8.724363308653993
22791,2011,7,8.724363308653993,24.13496764650405,0.14493036712682741,-0.2566061636906332,4.8049084278677405,3.6879211021744447,0.21049555141708326
22791,2011,8,0.21049555141708326,10.744708801508907,-0.07323452873807343,-0.2566061636906332,8.724363308653993,6.915593403572134,8.086376724206223
22791,2011,9,8.086376724206223,26.11101839417077,-0.03640149437127201,-0.2566061636906332,0.21049555141708326,4.579922429312939,5.57854400589143
22791,2011,10,5.57854400589143,23.76575887738094,-0.34281876032870856,-0.2566061636906332,8.086376724206223,5.6737451947591,5.936279900835948
22791,2011,11,5.936279900835948,39.029683450683265,-0.32389445274926154,-0.2566061636906332,5.57854400589143,4.625138760504912,2.507592423901906
22792,2011,3,-1.081502992741925,8.702689551396563,-0.2495293940834479,-0.6759361826124496,-0.7344395959611199,-1.387090167286172,-1.6419620458846789
22792,2011,4,-1.6419620458846789,0.1870715988326106,-0.3134362827711461,-0.6759361826124496,-1.081502992741925,-0.900174211045488,-0.19079706447323858
22792,2011,5,-0.19079706447323858,6.093556024824236,-0.3097634730764508,-0.6759361826124496,-1.6419620458846789,-1.152634878195908,-0.45042134541689743
22792,2011,6,-0.45042134541689743,2.1385047895097244,-0.4089293348332239,-0.6759361826124496,-0.19079706447323858,-0.9714207010332809,-1.3501472159137522
22792,2011,7,-1.3501472159137522,1.1558963699284974,-0.15366906105190054,-0.6759361826124496,-0.45042134541689743,-0.7610601519249384,-0.9008426908337948
22792,2011,8,-0.9008426908337948,4.277009579019449,0.47621780158834354,-0.6759361826124496,-1.3501472159137522,-0.6637885419346293,-3.9728136205236813
22792,2011,9,-3.9728136205236813,9.8034513273837,-0.018387237297290297,-0.6759361826124496,-0.9008426908337948,-0.900470417388148,-5.005747805545492
22792,2011,10,-5.005747805545492,4.744688576100975,-0.4126021445279192,-0.6759361826124496,-3.9728136205236813,-2.074601175757076,-4.0924432853880965
22792,2011,11,-4.0924432853880965,24.035532367125594,-0.20680632389289547,-0.6759361826124496,-5.005747805545492,-3.2931347056343228,-1.0399577577130055
22794,2011,3,-0.40788397217145433,-14.309848502111825,-0.3459116527031888,-0.5807690861195551,-0.05770436224075385,0.7326472415252482,2.3133504490572516
22794,2011,4,2.3133504490572516,-6.798506786137625,0.0567829344541402,-0.5807690861195551,-0.40788397217145433,0.7701440681521649,-0.10270055419305318
22794,2011,5,-0.10270055419305318,-10.486734271688562,0.15563398395136802,-0.5807690861195551,2.3133504490572516,0.6159207048816812,-1.3107260558182057
22794,2011,6,-1.3107260558182057,-12.330848014464031,-0.18396974103313674,-0.5807690861195551,-0.10270055419305318,0.6009219742309148,-1.0505388297921037
22794,2011,7,-1.0505388297921037,-7.026929330426256,-0.34526730012517204,-0.5807690861195551,-1.3107260558182057,0.2999746130153309,-1.0055426378398034
22794,2011,8,-1.0055426378398034,-8.507733784040768,1.142999707070754,-0.5807690861195551,-1.0505388297921037,-0.8213218132677875,-1.7958942416058055
22794,2011,9,-1.7958942416058055,-10.230744430429251,0.5256594705553956,-0.5807690861195551,-1.0055426378398034,-1.1222691744833708,-3.534084120970858
22794,2011,10,-3.534084120970858,-8.493950135555428,0.7355181660338317,-0.5807690861195551,-1.7958942416058055,-1.2839919030792375,-1.840890433558105
22794,2011,11,-1.840890433558105,-8.749939976814739,0.5019274694512106,-0.5807690861195551,-3.534084120970858,-2.1118403334721556,-1.5357070155797035
22795,2011,5,18.741294153101403,-8.147374234860887,-0.1250211454332772,-0.1971267283825742,2.9752746004876665,10.032620468178736,8.6887127328754
22795,2011,6,8.6887127328754,-18.578973912608088,-0.10922806374608739,-0.1971267283825742,18.741294153101403,9.526662411678585,9.981280268668815
22795,2011,7,9.981280268668815,-10.811642355374577,-0.19223356284620116,-0.1971267283825742,8.6887127328754,10.13509382882149,14.177732850584079
22795,2011,8,14.177732850584079,-9.735498136377043,-0.23368384368633388,-0.1971267283825742,9.981280268668815,12.47042905154854,27.67104345376159
22795,2011,9,27.67104345376159,-12.914695679390434,0.21751426871824334,-0.1971267283825742,14.177732850584079,10.94924195070943,1.5813545554230792
22795,2011,10,1.5813545554230792,-16.558622479504272,-0.15734187074659584,-0.1971267283825742,27.67104345376159,17.27668552433816,12.061281163627475
22795,2011,11,12.061281163627475,-28.23177015807309,0.3324885155359341,-0.19712672838257417,1.5813545554230792,14.476710286589585,7.757477894002173
22796,2011,3,5.021876699997504,-12.73550824908101,-0.021157953382762138,-0.3636691472451395,4.119034616350754,2.7567857514551175,1.3303059071935979
22796,2011,4,1.3303059071935979,-16.046642796985648,-0.09306770108942806,-0.3636691472451395,5.021876699997504,3.6296303738003353,-0.3853858761953042
22796,2011,5,-0.3853858761953042,-15.05025072891908,0.26833677286858953,-0.3636691472451395,1.3303059071935979,3.4904057411806186,-9.94688933500347
22796,2011,6,-9.94688933500347,-19.316426399434267,-0.2613491634645582,-0.3636691472451395,-0.3853858761953042,1.9889322436652659,7.39293151129551
22796,2011,7,7.39293151129551,-7.566476309915561,-0.3015702822190536,-0.3636691472451395,-9.94688933500347,-3.0006564346683926,1.1953173313366987
22796,2011,8,1.1953173313366987,-11.604229436142116,0.27329506595642816,-0.3636691472451395,7.39293151129551,-0.9797812333010884,1.6804855171242994
22796,2011,9,1.6804855171242994,-13.704333020176897,1.8682126758778625,-0.3636691472451395,1.1953173313366987,-0.4528801641237541,-6.560501960177966
22796,2011,10,-6.560501960177966,-19.828406081952892,0.35501508166339857,-0.3636691472451395,1.6804855171242994,3.422911453252169,7.617912471057009
22796,2011,11,7.617912471057009,-14.970498577988115,-0.2425350869257238,-0.3636691472451395,-6.560501960177966,-1.228233037238989,0.1349885758568991
22797,2011,3,-5.950135124221163,-12.182177621106364,0.6105376989943431,-0.7948950532285677,-4.3469338207130095,-1.8933859908357882,-2.393552907274155
22797,2011,4,-2.393552907274155,-4.428629712358193,-0.4544721750474457,-0.7948950532285677,-5.950135124221163,-3.263134221056807,-1.9758790094150038
22797,2011,5,-1.9758790094150038,-4.307526615971207,-0.3266583976720492,-0.7948950532285677,-2.393552907274155,-4.230207284069443,-2.416051003250305
22797,2011,6,-2.416051003250305,-3.688227485550937,-0.3575099991074897,-0.7948950532285677,-1.9758790094150038,-3.4398556803034404,5.214569638095158
22797,2011,7,5.214569638095158,-5.210382884621469,0.347669462274008,-0.7948950532285677,-2.416051003250305,-2.261827639979821,-2.393552907274155
22797,2011,8,-2.393552907274155,-4.428629712358193,-0.40158371544383337,-0.7948950532285677,5.214569638095158,0.2742132084766166,-0.3501796099307011
22797,2011,9,-0.3501796099307011,-2.342309776808752,-0.3060906633817555,-0.7948950532285677,-2.393552907274155,0.13498857585689952,0.5526624737160499
22797,2011,10,0.5526624737160499,-4.321310264456547,-0.3281275215499273,-0.7948950532285677,-0.3501796099307011,0.8236123736301009,-0.6328649319329522
22797,2011,11,-0.6328649319329522,-6.905826234039271,1.2315923287973436,-0.7948950532285677,0.5526624737160499,-0.7303566811629353,-2.4385490992264547
22798,2011,3,1.2357517925806436,-2.923207701754077,-0.20104830611346994,-0.4499143284418251,0.890030394169755,3.327680796781623,3.2157482231900127
22798,2011,4,3.2157482231900127,-1.8470634827565444,-0.1050878055447945,-0.4499143284418251,1.2357517925806436,1.4633741806165095,0.4915071545519174
22798,2011,5,0.4915071545519174,-6.922559622505688,0.32447276946540604,-0.4499143284418251,3.2157482231900127,1.7805101366468037,1.283088167671347
22798,2011,6,1.283088167671347,-2.5598984125931197,-0.048993984753084426,-0.4499143284418251,0.4915071545519174,1.6476690567741912,9.62141425223896
22798,2011,7,9.62141425223896,1.4611213251670176,0.10267145087492151,-0.4499143284418251,1.283088167671347,1.6634478484710924,1.6285874113252399
22798,2011,8,1.6285874113252399,-2.5736820610784603,0.20743491029473296,-0.4499143284418251,9.62141425223896,3.7986698581540748,5.731478016844073
22798,2011,9,5.731478016844073,-2.2930746628295444,0.5550751862097426,-0.4499143284418251,1.6285874113252399,4.177696610411849,6.134000042087822
22798,2011,10,6.134000042087822,-3.8427973588707562,-0.11969557137596899,-0.44991432844182516,5.731478016844073,5.660493226802758,0.5459706215223581
22798,2011,11,0.5459706215223581,-7.555642401411297,-0.29139942460297436,-0.44991432844182516,6.134000042087822,4.4980218234190446,13.952417147049099
22799,2011,3,3.916551752565405,-4.092887720167916,-0.4141762058256458,-0.8246347708825972,0.6426548576206491,0.2817125738019992,0.5976586656683494
22799,2011,4,0.5976586656683494,-5.802114718071058,0.521209720348361,-0.8246347708825972,3.916551752565405,1.718955091951468,3.1936944367278532
22799,2011,5,3.1936944367278532,-8.037105046978164,-0.4015837154438333,-0.8246347708825971,0.5976586656683494,1.718955091951468,2.200859969176503
22799,2011,6,2.200859969176503,-3.096495652101348,-0.29580679623660866,-0.8246347708825972,3.1936944367278532,2.569301618320536,-0.3501796099307012
22799,2011,7,-0.3501796099307012,-2.342309776808752,-0.3648556184968803,-0.8246347708825971,2.200859969176503,1.997404357190902,2.155863777224203
22799,2011,8,2.155863777224203,-1.615691198486837,-0.4015837154438333,-0.8246347708825971,-0.3501796099307012,1.6814582653245518,-0.7003592198614024
22799,2011,9,-0.7003592198614024,-4.684619553617504,-0.30976347307645086,-0.8246347708825971,2.155863777224203,1.3355147121566684,-1.5582051115558533
22799,2011,10,-1.5582051115558533,-4.1864235195842205,-0.2561404515338994,-0.8246347708825972,-0.7003592198614024,0.36844164914403305,-0.7003592198614023
22799,2011,11,-0.7003592198614023,-4.684619553617504,-0.2693625664348025,-0.8246347708825971,-1.5582051115558533,-0.03423351806435101,0.8643034960272212
22800,2011,3,9.93439727292005,2.8099887738902787,-0.3039919149847868,-0.6343005778968083,0.6201567616444991,3.6713632571900696,1.3880102694343508
22800,2011,4,1.3880102694343508,-2.262557625877787,-0.38321966697035686,-0.6343005778968083,9.93439727292005,4.234687908881509,-2.0947235744399806
22800,2011,5,-2.0947235744399806,-5.815898366556398,0.16647751733570654,-0.6343005778968083,1.3880102694343508,3.980854767999633,-2.1172216704161304
22800,2011,6,-2.1172216704161304,-5.3177023325231145,-0.37403764273361856,-0.6343005778968083,-2.0947235744399806,3.075894655971473,2.245856161128802
22800,2011,7,2.245856161128802,-2.2763412743631273,-0.3638062442983959,-0.6343005778968083,-2.1172216704161304,-0.9413116584739201,-1.8633885295342556
22800,2011,8,-1.8633885295342556,-6.192991304202696,-0.2781773097020712,-0.6343005778968083,2.245856161128802,-0.6553630279091028,1.0828268514559491
22800,2011,9,1.0828268514559491,-4.995743988818178,-0.3514999468798065,-0.6343005778968083,-1.8633885295342556,-0.5782513462738613,-1.5794858912825036
22800,2011,10,-1.5794858912825036,-9.680363542435682,-0.28362170995538427,-0.6343005778968083,1.0828268514559491,0.48843149435016525,0.6115750823783563
22800,2011,11,0.6115750823783563,-8.967528612599107,-0.28038099551888845,-0.6343005778968083,-1.5794858912825036,-0.78668252312027,-0.49152227093182715
22801,2011,3,-2.348002840067359,-7.31048646865625,-0.28956301975562665,-0.5540033402309286,-0.610366835956803,1.607794517336707,-0.24404321519417954
22801,2011,4,-0.24404321519417954,-8.832641867726782,-0.05936427094987115,-0.5540033402309286,-2.348002840067359,0.10324233634362139,-1.6789455502052437
22801,2011,5,-1.6789455502052437,-7.445373213528575,0.2595220296013208,-0.5540033402309286,-0.24404321519417954,-1.067470963739447,1.7837399465718486
22801,2011,6,1.7837399465718486,-3.8920324728499645,-0.1305303599753201,-0.5540033402309286,-1.6789455502052437,-1.4236638684889273,3.9798130070070195
22801,2011,7,3.9798130070070195,-2.815888253852432,0.17337794767119472,-0.5540033402309286,1.7837399465718486,-0.04641627294252489,1.7720450774317933
22801,2011,8,1.7720450774317933,-3.7709293764629788,-0.044586613119450065,-0.5540033402309286,3.9798130070070195,1.3615358011245415,-0.051350277096526446
22801,2011,9,-0.051350277096526446,-3.608475334619972,-0.38269497987111467,-0.5540033402309286,1.7720450774317933,2.511866010336887,1.8400932406147397
22801,2011,10,1.8400932406147397,-7.635394552342263,-0.11755309905406339,-0.5540033402309286,-0.051350277096526446,1.9001692691140952,1.622674612419022
22801,2011,11,1.622674612419022,-12.482468147802773,-0.3264951616856183,-0.5540033402309286,1.8400932406147397,1.1869293469833355,3.8745622080224944
22802,2011,3,-0.7678535077898517,-2.463412873195738,-0.3795468572756615,-0.9584635003257299,1.2980178855297517,-0.05673161404050068,-0.3951758018830008
22802,2011,5,-0.3951758018830008,-0.8615053231942413,-0.4897311481165206,-0.95846350032573,-0.7678535077898517,0.47016945513683367,0.0224980959761498
22802,2011,7,0.0224980959761498,-0.7404022268072554,-0.4236205736120051,-0.95846350032573,-0.3951758018830008,0.04499619195229981,0.0224980959761498
22802,2011,8,0.0224980959761498,-0.7404022268072554,-0.4897311481165206,-0.95846350032573,0.0224980959761498,-0.38017707123223415,-0.7903516037660016
22802,2011,9,-0.7903516037660016,-1.7230106463884827,-0.3464915700234038,-0.95846350032573,0.0224980959761498,-0.11672653664356701,-0.7678535077898517
22802,2011,10,-0.7678535077898517,-2.463412873195738,-0.3722012378862709,-0.9584635003257299,-0.7903516037660016,-0.2484518039379006,-1.1180331177205527
