StockCode, Description, Sales, Returns, NetQuantity, Revenue_Sales, Revenue_Returns, NetRevenue, NumTransactions, NumUniqueCustomers, KMeans_Cluster, DBSCAN_Cluster
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-80.88452723899309,-21.285556790032047,-77.14352827848815,112.26909254846875,-15.906218348941447,112.15250590607123,286,195,1,0
23329,DECORATIVE WICKER HEART LARGE,-37.51882848858708,-20.894316828735583,-34.57729206131363,-46.20356766424125,-20.51809640020562,-42.48136320694367,216,168,1,0
23330,DECORATIVE WICKER HEART MEDIUM,-8.402355153045969,-14.457307399599554,-6.673379726907631,-57.9251218888059,-16.568805360035853,-54.50144294914363,196,158,1,0
23331,DECORATIVE WICKER HEART SMALL,33.541540947131914,-8.9372397649314,33.934504182486634,-37.60485650424375,-8.322671159180452,-35.712618203483515,81,67,0,0
23332,IVORY WICKER HEART LARGE,-47.76620428165401,-26.573313987373957,-44.02429863091857,-57.089123370540975,-25.45305253463656,-52.476270497688745,268,207,1,0
23333,IVORY WICKER HEART MEDIUM,6.020072154390906,-10.312685521027936,7.043771890334562,-56.134948475672566,-15.814841679451932,-52.84991917888022,217,179,1,0
23334,IVORY WICKER HEART SMALL,59.65699699843659,-10.496060654163621,59.764915178408486,-38.37728034001848,-9.774299849735181,-36.272310296442726,95,83,0,0
23335,EGG FRYING PAN IVORY ,-46.029084421049454,4.548073622985905,-45.72376594317938,-34.1634103581645,2.109702913342634,-33.757234873955724,83,62,0,0
23336,EGG FRYING PAN PINK ,-40.21708430848054,-6.65096912739081,-38.787422672188356,-30.312433346241264,-6.193615746366848,-28.857072611168242,63,46,0,0
23337,EGG FRYING PAN MINT ,-39.86815814034826,-6.235283556928884,-38.49008188547302,-30.60359556930862,-5.80651476221892,-29.194884841135938,60,49,0,0
23338,EGG FRYING PAN RED ,-48.32923374321698,-2.9220328192811174,-47.16616919131895,-35.351152131854946,-3.7839108451777825,-34.120783071893904,92,62,0,0
23339,EGG FRYING PAN BLUE ,-40.18670951348303,-6.027440771697921,-38.8258238776633,-31.163840556038974,-5.612964270144956,-29.77004843410412,58,43,0,0
23340,VINTAGE CHRISTMAS CAKE FRILL,49.97292537279469,-12.782331291704212,50.500045779094044,28.0927188359711,-11.903355262548786,29.139195715893184,122,112,0,0
23341,PINK DINER WALL CLOCK,-65.61511454024641,-10.184296476317177,-63.35558290170011,33.33630926553244,-9.483974111624235,33.94802964295814,98,75,0,0
23342,MINT DINER WALL CLOCK,-113.93656259754448,-15.105281364457904,-110.29531423729146,20.248289451445956,-12.020368796297701,21.469680580222857,156,105,1,0
23343,JUMBO BAG VINTAGE CHRISTMAS ,33.759646351999045,28.138163617910735,30.09085094363772,76.98361037279096,11.950747425971082,73.80050829551145,392,286,1,-1
23344,JUMBO BAG 50'S CHRISTMAS ,164.6130406834423,8.564262370987132,160.8035171135134,219.78466346232713,-6.45429123701757,216.20524533699688,593,391,3,-1
23345, DOLLY GIRL BEAKER,-2.028805307362217,-6.492039603420585,-1.2828443605566944,-38.07996119317831,-9.66887752401646,-35.99533073496961,135,101,0,0
23346,SPACEBOY BEAKER,0.8268624963114303,-8.014181057439705,1.6895984551765912,-37.47332474018066,-10.56874010574297,-35.278827504276286,139,106,0,0
23347,I LOVE LONDON BEAKER,-4.359822667343292,26.60994933672743,-7.196247903651463,-22.00660941683264,8.734241318199368,-22.746231082775594,73,51,0,0
23348,CHILDRENS TOY COOKING UTENSIL SET,-55.14634301064593,11.730861496571945,-55.468113299499656,-37.8713708763417,6.612158004369398,-38.0012762184785,130,95,0,0
23349,ROLL WRAP VINTAGE CHRISTMAS,45.04201285210747,-13.014641729030453,45.680594066325156,-41.72204605175311,-18.330998076413465,-38.387614202497424,247,214,1,0
23350,ROLL WRAP VINTAGE SPOT ,29.265550221678282,-13.014641729030451,30.179397728790967,-50.17220803759794,-18.330998076413465,-46.66646775659627,247,205,1,0
23351,ROLL WRAP 50'S CHRISTMAS,48.125107643923364,-1.124828665558468,47.408539141255744,-46.82683193421361,-15.107574541891092,-43.82652252229095,273,242,1,0
23352,ROLL WRAP 50'S RED CHRISTMAS ,18.13533240241946,-16.939186996323468,19.672925742933966,-32.553200456647005,-15.774365104028066,-29.751734271393943,162,151,1,0
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,108.88261499951102,-13.534248692107859,108.46418284874412,-76.0990533692031,-20.882329068035215,-71.7213356661165,254,227,3,-1
23354,6 GIFT TAGS 50'S CHRISTMAS ,96.59415285891048,-0.5013003098655802,94.96365481586625,-86.7288330110596,-17.714249156217665,-82.56571723094295,263,235,3,-1
23355,HOT WATER BOTTLE KEEP CALM,-174.56560920480936,-35.75512005860905,-167.60635788526275,600.6963237065711,-0.5564787899327065,588.5940754852436,726,474,2,-1
23356,LOVE HOT WATER BOTTLE,-211.59789156171223,-37.94965904372217,-203.75230906252884,275.1237325021933,-22.646681582782254,272.6207092328087,451,316,2,-1
23357,HOT WATER BOTTLE SEX BOMB,-36.789833408646906,-9.249003942777845,-35.13561170355133,29.10084596493992,-8.612996897291398,29.68018750667706,88,79,0,0
23358,HOT STUFF HOT WATER BOTTLE,-4.945715943846927,-4.853742930738345,-4.328174795838745,36.831981364326595,-3.5041471450432846,36.56101568762087,68,61,0,0
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,30.099979866954634,-7.8980258387765865,30.439247775730458,30.09075629979098,-7.354918698810632,30.47923337872568,76,73,0,0
23360,SET 8 CANDLES VINTAGE DOILEY,4.357793527171033,-11.327431795087472,5.521561905543085,9.806410659365497,-10.548501818031038,11.039667801384462,107,94,0,0
23365,SET 12 COLOUR PENCILS LOVE LONDON,16.48961163266949,-13.613702432628063,17.69194056672514,-65.91038349339398,-12.677557230844641,-62.85309529585497,128,107,0,0
23366,SET 12 COLOURING PENCILS DOILY,29.714647652216144,-14.964680536629322,30.834093738984166,-68.98071847967732,-13.935635429325407,-65.69038978945626,141,115,0,0
23367,SET 12 COLOUR PENCILS SPACEBOY ,51.665578795012074,-10.037600778394593,51.862751462023596,-111.50752082252718,-19.275914419059557,-106.6300606232904,232,184,1,0
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,25.732371513692435,-12.482800939905408,26.64965490796098,-91.75040383143815,-16.206829086359512,-87.69013352370129,180,134,1,0
23369,SET 36 COLOUR PENCILS LOVE LONDON,-26.66697242137436,-10.184296476317177,-25.087004443412578,-41.7175679340482,-9.483974111624235,-39.58429542294106,95,80,0,0
23370,SET 36 COLOUR PENCILS DOILEY,16.19014049999292,-10.220975911530278,17.026356062306746,-19.578734909061403,-10.035740220452455,-17.81937094656093,107,86,0,0
23371,SET 36 COLOUR PENCILS SPACEBOY ,-2.5682591742144902,-13.925466610474508,-0.9992872223266971,-37.47312616984583,-12.967882968955587,-34.95292625165368,133,98,0,0
23372,SET 36 COLOUR PENCILS DOLLY GIRL,3.253281058583534,3.5761016542334723,2.805108931069115,-26.320240825301934,-3.3987248193245643,-25.325246317079124,100,76,0,0
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,55.0597139799059,-9.145082550162364,55.099978753238474,-20.010139945348868,-8.516221651254416,-18.448319449124643,88,86,0,0
23374,RED SPOT PAPER GIFT BAG,80.98162670668623,4.713120059979949,79.05280922945202,-27.399701560464468,-6.714960026437956,-25.932612552178508,125,108,0,0
23375,50'S CHRISTMAS PAPER GIFT BAG,47.022624315508125,-8.14254805922065,47.09339074321207,-23.356550041092397,-8.276625289279847,-21.759415956594992,89,85,0,0
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,122.32756702714308,2.1212021576167306,119.96103825126363,-56.11845793246949,-9.339717992585149,-53.71282323429386,114,104,0,0
23377,PACK OF 12 DOLLY GIRL TISSUES,61.25276948991481,0.3300928739880885,60.147907596016935,-43.19541736810428,-6.655717227476384,-41.416147774615105,81,69,0,0
23378,PACK OF 12 50'S CHRISTMAS TISSUES,135.90328364913222,-15.692130284937692,135.24958038155557,-75.60132850226123,-14.613062151584282,-72.08481432870708,144,127,0,0
23379,PACK OF 12 RED APPLE TISSUES,38.13531509704221,-5.299991023389552,38.050024771083116,-26.96584525050543,-4.9355375478860815,-25.749125431754226,50,49,0,0
23380,PACK OF 12 VINTAGE DOILY TISSUES,88.57515694933882,17.477100612612702,85.11681326874455,-48.96665415801424,-5.484433650511298,-47.22939844935495,96,86,0,0
23381,PACK OF 12 VINTAGE LEAF TISSUES ,63.41360058312825,-6.754890520006291,63.046497740781405,-31.675050536657302,-6.29039099240383,-30.17892756776808,64,59,0,0
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-27.44767021389649,1.454877453686925,-27.12800405638393,94.02769601686174,9.989375388331675,90.76533773444386,166,136,1,0
23388,WOODLAND MINI BACKPACK,-62.98813491620916,-14.02938800308999,-60.35358810043511,24.558092616687613,-13.06465821499257,25.83388430193268,135,115,1,0
23389,SPACEBOY MINI BACKPACK,-112.30992206825272,-19.40273789690574,-108.22669274162848,9.956426631999161,-16.724514167770472,12.025095580055442,206,159,1,0
23390,DOLLY GIRL MINI BACKPACK,-86.54388542789636,-14.481753008765015,-83.44882804485555,-4.128968980613684,-12.813918401586408,-2.305650614461966,147,117,1,0
23391, I LOVE LONDON MINI BACKPACK,-33.71501754556596,-7.274497483083699,-32.33055735820316,10.761085546616197,-6.7742672225887395,11.462600126982787,69,58,0,0
23392,SPACEBOY ROCKET LOLLY MAKERS,-28.178145022284802,6.070215077005026,-28.350888565899044,-17.733301550853984,3.3500391958613225,-17.82859792716618,79,70,0,0
23393,HOME SWEET HOME CUSHION COVER ,-117.38892498944502,1.516002498065488,-115.50666217333297,-13.563849940242363,12.077954225721411,-14.92857114036477,207,165,1,0
23394,POSTE FRANCE CUSHION COVER,-74.09225475776898,-12.57448850647325,-71.42320498563004,-18.454574122022823,-11.709804770474822,-16.4907296884068,119,90,0,0
23395,BELLE JARDINIERE CUSHION COVER,-101.01878339659329,-11.064580878501767,-98.04518342517844,-10.947745871679038,-6.748325983543523,-9.809654297563613,180,141,1,0
23396,BUTTERFLY CUSHION COVER,-99.38134155557827,-13.240813210403058,-96.1981199424219,-18.087058213060736,-10.29865265534396,-16.32224182118852,165,134,1,0
23397,FOOT STOOL HOME SWEET HOME ,-130.72290444294825,-12.17103676205896,-127.10992655805504,28.587143569964965,0.9430979801352031,27.879567549654716,181,139,1,0
23398,HANGING HEART BONHEUR,2.428666239398349,-5.544513243833614,2.993145581321766,-27.802281635660695,-5.844937860013412,-26.445145075664268,58,53,0,0
23399,HOME SWEET HOME HANGING HEART,23.981216178606285,-19.22545763386406,25.667046488379746,-73.38195531133046,-17.90342051684167,-69.46373626343193,176,146,1,0
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,-63.863959205160256,-7.867463316587306,-61.888562096570936,5.912329291335284,-4.259582889801435,6.3707491574181,96,76,0,0
23401,RUSTIC MIRROR WITH LACE HEART,-41.92657029402987,-4.266894010258556,-40.7280219543612,17.574431780058795,0.6268310029790415,17.133050530059123,73,59,0,0
23402,HOME SWEEET HOME 3 PEG HANGER ,-23.717164606903836,-5.7156765938514775,-22.677761112738153,8.13264034153867,-5.32263853203401,8.690368312086926,55,47,0,0
23403,LETTER HOLDER HOME SWEET HOME,-64.91550776967165,-8.527671107493294,-62.84950269914364,-13.836514931951456,-6.417523670008711,-12.684769518821753,113,80,0,0
23404,HOME SWEET HOME BLACKBOARD,-68.91861858296376,16.49901173083645,-69.52197196035218,51.1324529285649,44.36925496037704,44.072302105287655,150,104,1,0
23405,HOME SWEET HOME 2 DRAWER CABINET,-30.72178594724843,-5.024906280756207,-29.635772200737712,14.379160234839874,-3.679203589770754,14.587141673294681,58,54,0,0
23406,HOME SWEET HOME KEY HOLDER,-66.30342675628187,-6.657086040414629,-64.4179434722123,-2.212585719630091,-1.5989996558715447,-1.9506508397541342,96,65,0,0
23407,SET OF 2 TRAYS HOME SWEET HOME,-92.8524088662866,-6.0396745977455595,-90.57127786325914,2.8708058288910556,6.652837496317141,1.9094199133719778,122,103,1,0
23408,PHOTO FRAME LINEN AND LACE SMALL,-24.51266582258567,9.047256027640886,-25.07520548348827,-15.619072999314543,5.945228922897758,-16.109552659490472,62,53,0,0
23409,PHOTO FRAME LINEN AND LACE LARGE,-17.863495144798108,3.2765713024346668,-17.91043966820861,7.613849022744726,6.606657969559994,6.562577662695624,43,39,0,0
23410,CURIO CABINET LINEN AND LACE ,-14.783909221602608,-0.8680505761369514,-14.430951598498812,-0.7478515475493805,1.2378399107688334,-0.9007391716452525,19,16,0,0
23411, TRELLIS COAT RACK,-24.400706762824743,-3.881770961985912,-23.55010034443666,12.361330437011382,-2.614675883363952,12.465699062495647,47,42,0,0
23412,HEART MIRROR ANTIQUE WHITE,-41.063794993928276,-5.373349893815752,-39.759197183265314,43.3768132561421,-0.9114537897567047,42.621182473015935,72,64,0,0
23413,VINTAGE COFFEE GRINDER BOX,-25.284316737694745,8.70492932760516,-25.795924581848034,5.160998367452438,16.170311221903493,2.8610952853595917,44,34,0,0
23414,ZINC BOX SIGN HOME,-46.60066751720944,-2.1212242005465476,-45.55541242137422,6.143991919250392,6.209437841556099,5.1764451272297975,63,58,0,0
23415,HOME SWEET HOME HOOK,-6.354469605225545,0.751895357473832,-6.325893360513991,-15.726456904790522,-1.0674347736825327,-15.262723079561171,46,42,0,0
23416,CHAMBRE HOOK,-3.0492111281979932,-1.8705850670786652,-2.7912706968628287,-6.360909581826453,-1.7419544286656758,-5.99546908322293,18,18,0,0
23417,BATHROOM HOOK,-5.000434282233236,-2.286270637540591,-4.662951736608978,-10.71716592436298,-2.129055412813604,-10.210859238450455,21,21,0,0
23418,LAVENDER TOILETTE BOTTLE,-2.768820235979632,-6.235283556928884,-2.0380498729902774,3.648947892619522,-5.80651476221892,4.3632637069901445,60,55,0,0
23419,HOME SWEET HOME BOTTLE ,-11.447782706761503,-5.336670458602652,-10.663937013436954,-3.5315784056787063,-5.146829955922124,-2.761251782442498,62,56,0,0
23420,PANTRY HOOK TEA STRAINER ,-8.728417506237584,-2.9097989932334793,-8.257643422743609,-4.807371016998125,-2.709706889035496,-4.342043392783134,28,26,0,0
23421,PANTRY HOOK SPATULA,-7.56792550776962,-2.7019562080025166,-7.140148258290056,-3.948834602095983,-2.5161563969615317,-3.527188253676062,26,24,0,0
23422,PANTRY HOOK BALLOON WHISK ,-7.202934724983487,-3.2215631710799233,-6.724654115168814,-2.9620333774129066,-3.000032627146442,-2.4947014014442233,31,29,0,0
23423,PANTRY 3 HOOK ROLLING PIN HANGER,-29.730986972732055,-0.07947578345001918,-29.20354466915005,-2.4683210578526498,2.4655606776817,-2.7530048469498416,54,47,0,0
23424,GINGHAM RECIPE BOOK BOX,-54.79917127682385,-9.70136894845287,-52.78121231055739,24.12550959564328,-8.034089661434944,24.727122906770067,104,87,0,0
23425,STORAGE TIN HOME SWEET HOME,-9.230972083667599,3.796178265512073,-9.485407775079885,-7.286218374918569,3.47248836723043,-7.609930016185091,38,35,0,0
23426,METAL SIGN DROP YOUR PANTS,-54.37293766122666,-11.443587013750593,-52.1717274515004,6.564967203021009,-9.72586392882478,7.752256473379948,172,126,1,0
23427,STOOL HOME SWEET HOME ,-86.35686659779677,-9.114520027973082,-83.85252322805248,-9.19025378076191,-4.395362647088056,-8.40722888293758,108,87,0,0
23428,IVORY RETRO KITCHEN WALL CLOCK,-18.686355529673094,-0.5929658335036073,-18.295416774378094,6.823221830104382,3.540207527944467,6.204278822668664,27,25,0,0
23429,RED RETRO KITCHEN WALL CLOCK,-14.809513956485564,-2.0784278523096282,-14.323632150597165,1.8963381931673808,-1.93550492073964,2.120657510959599,20,19,0,0
23430,BLUE RETRO KITCHEN WALL CLOCK,-12.883895537333277,-1.7666636744631838,-12.465734759336357,0.5887277995534543,-1.645179182628694,0.8001415294536979,17,16,0,0
23431,NATURAL HANGING QUILTED HEARTS ,32.790724706791245,10.220953868600462,31.099897851606748,-20.7569986412241,-1.520238501987852,-20.129809197569386,70,63,0,0
23432,PRETTY HANGING QUILTED HEARTS,54.1648094504966,-7.274497483083699,54.01595036571776,-11.513668774606831,-6.7742672225887395,-10.360582586892601,70,65,0,0
23433,HANGING QUILTED PATCHWORK APPLES,56.36906432755705,30.99909343574311,51.99264919263286,-17.338796087589603,4.031157315374947,-17.53455852634932,85,76,0,0
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,50.99585357661877,-3.0687505601335183,50.44196144517161,-33.63479130201986,-9.920780164332914,-31.606078672492167,135,129,0,0
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,17.484687424484367,-4.572541275081182,17.680087021079892,-10.401828553739927,-4.258110825627208,-9.612874898836566,44,40,0,0
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,59.09670845681592,6.8282273475026765,57.31823569367916,8.348346426227609,-1.4054491637975808,8.369905316096723,94,91,0,0
23437, 50'S CHRISTMAS GIFT BAG LARGE,67.51008345853913,-9.426284205819528,67.36389321383683,9.487197186203707,-9.81330436098482,10.627115556040133,112,108,0,0
23438, RED SPOT GIFT BAG LARGE,68.7313250470021,-10.184296476317177,68.64679216011447,13.829770259193335,-9.483974111624235,14.836942772514837,98,88,0,0
23439,HAND WARMER RED LOVE HEART,-34.657404139166786,-40.11365754957582,-29.66221068912552,15.735396300037227,-37.35524497027505,20.487729400293464,371,268,1,2
23440,PAINT YOUR OWN EGGS IN CRATE,0.7347516256868165,-0.5196069630774071,0.7788034322821993,0.8964221209733139,-0.48387623018491,0.9439399858856986,5,5,0,0
23441,HAND PAINTED HANGING EASTER EGG,-0.3233214332493236,-0.3117641778464442,-0.2835571382299926,-2.0040163876003865,-0.290325738110946,-1.923974857063981,3,3,0,0
23442,12 HANGING EGGS HAND PAINTED,-3.1629246222691187,-0.8313711409238512,-3.016743501170383,-2.01536425797607,-0.774201968295856,-1.8694018243530341,7,7,0,0
23444,Next Day Carriage,-71.19365641306437,-7.207255525681317,-69.16263204831328,-33.767350339816105,-4.665450097487069,-32.44941194635837,80,63,0,0
23445,ICE CREAM BUBBLES,141.62542056820277,4.407472795157323,138.67194916876298,9.943687940350896,-4.864265509251954,10.402472363328092,95,81,0,0
23446,BLUE BUNNY EASTER EGG BASKET,1.89524362415478,-0.3117641778464442,1.8962985967357526,0.9153991888357127,-0.290325738110946,0.9362559954754825,3,3,0,0
23447,PINK BUNNY EASTER EGG BASKET,1.0068635891702284,-0.4156855704619256,1.0347932735415113,0.16610937516705526,-0.387100984147928,0.21529455326234404,4,4,0,0
23448,CREAM BUNNY EASTER EGG BASKET,0.0464394096513604,-0.3117641778464442,0.07975215093096488,-0.18449745065101875,-0.290325738110946,-0.14134266100112625,3,3,0,0
23449,SET OF 6 EASTER RAINBOW CHICKS,0.4674097223179561,-0.1039213926154814,0.4706287370626031,0.0095536042718007,-0.096775246036982,0.0224980959761498,1,1,0,0
23451,SQUARE MINI PORTRAIT FRAME,-12.49154558535399,-4.676462667696663,-11.761749049443013,-8.437471567972075,-4.35488607166419,-7.6752027565435945,44,38,0,0
23452,HEART MINI PORTRAIT FRAME,-20.094615948235667,-7.4150983109122794,-18.932414344684826,-12.807575328331334,-7.135662082809936,-11.57919520714882,82,69,0,0
23453,OVAL  MINI PORTRAIT FRAME,-9.733526661097612,-4.988226845543108,-9.017728777998357,-5.688911313325142,-4.645211809775136,-4.942949000273762,46,40,0,0
23454,SET OF 3 MINI HANGING PORTRAITS,-30.73785056190228,-2.9831578636596796,-29.875028653530606,-4.720539304811075,-1.4340252939273168,-4.43015804271921,47,41,0,0
23455,SMALL PARLOUR PICTURE FRAME,-12.23549823652443,-3.6372487415418493,-11.62391256458961,0.147933721734397,-3.3871336112943697,0.6047706411681751,34,32,0,0
23456,MEDIUM PARLOUR PICTURE FRAME ,-17.95637396410083,-1.6321797596584215,-17.46442848813561,4.849701662108333,-0.17594709544655063,4.7752711469079285,37,33,0,0
23457,LARGE PARLOUR PICTURE FRAME,-16.518999942034903,-3.0137203858489605,-15.900922143609058,3.8922186722727212,-2.806482135072478,4.194319437153945,29,27,0,0
23458,DOLLY CABINET 3 DRAWERS ,-28.109609746370882,1.9989520688596087,-27.837943831960374,-6.922558412617083,12.092489562100067,-8.423890489712221,34,30,0,0
23459,DOLLY CABINET 2 DRAWERS ,-17.176937363072852,1.1370184057464765,-17.001683919596196,-3.6362230526877597,7.19742858963785,-4.5396267588106625,21,19,0,0
23460,SWEETHEART WALL TIDY ,-34.851659243461164,0.6479739648583509,-34.31449227439306,4.2858681431702115,10.8344113636193,2.7281061023156448,47,41,0,0
23461,SWEETHEART BIRD HOUSE,-61.95917546077637,-4.927101801164545,-60.33883940052973,-21.783267416030924,-1.9002981274848127,-21.08367588436712,84,75,0,0
23462,ROCOCO WALL MIRROR WHITE,-47.16095605883011,14.096607917562556,-47.880988809716555,-14.386076603428615,49.95883876041585,-20.876823211870597,56,43,0,0
23463,VINTAGE ZINC WATERING CAN,-5.602392173390722,-0.7274497483083698,-5.42502178042476,-0.7857578239630781,-0.677426722258874,-0.6778611238852525,7,7,0,0
23464,VINTAGE ZINC WATERING CAN SMALL,-4.097744066905031,-0.6235283556928884,-3.9580009752955894,-0.5565741731524869,-0.580651476221892,-0.4664618370602777,6,6,0,0
23465,TUSCAN VILLA FEEDING STATION,-11.723403538865313,-1.558820889232221,-11.348239594882804,-0.7093289897886718,-1.45162869055473,-0.4978763560760535,15,15,0,0
23466,TUSCAN VILLA DOVECOTE,-16.21651318355398,-1.1798147539833954,-15.804436604211677,2.3417619286438254,0.9475141726578871,2.165653702911899,22,20,0,0
23467,VINTAGE ZINC PLANTER  ,-2.2233351175186553,-0.5196069630774071,-2.127670881005461,0.08585229776500475,-0.48387623018491,0.14980268142283365,5,5,0,0
23468,TUSCAN VILLA BIRD TABLE ,-8.786151470428246,-1.1431353187702955,-8.507733784040768,-1.1738599338087166,-1.064527706406802,-1.0055426378398036,11,11,0,0
23469,CARD HOLDER LOVE BIRD SMALL,-31.861443270947987,-2.3290669857775104,-31.050608151906598,8.164513116234712,0.5190830234397366,7.928525075839878,65,61,0,0
23470,CARD HOLDER LOVE BIRD LARGE ,-57.95908027328861,4.651995015601387,-57.45698264423167,2.4919626198958165,20.96945053797508,-0.4053609368638193,83,70,0,0
23471,SIX DRAWER OFFICE TIDY,-18.414243566189683,-2.7019562080025166,-17.797220740344812,5.36419203426092,-2.5161563969615317,5.597037269689705,26,26,0,0
23472, NINE DRAWER OFFICE TIDY,-23.693314306331082,-3.117641778464442,-22.93868538253958,-2.2712910334430263,-2.90325738110946,-1.8311005078704081,30,29,0,0
23473,WOODLAND SMALL RED FELT HEART,18.126560230868463,-4.4686198824657,18.29938615150016,-12.83172318691845,-4.161335579590226,-12.006646937591736,43,41,0,0
23474,WOODLAND SMALL BLUE FELT HEART,8.28058126719388,-2.9097989932334793,8.454583878660438,-9.594052981400072,-2.709706889035496,-9.031685917945678,27,26,0,0
23475,WOODLAND SMALL PINK FELT HEART,8.208537122659562,-2.7019562080025166,8.361048079244133,-8.709937574881959,-2.5161563969615317,-8.191770344967058,26,25,0,0
23476,WOODLAND LARGE RED FELT HEART,6.194809944319106,-1.8705850670786652,6.291461532161111,-1.1069847039061123,-1.7419544286656758,-0.8480559660067556,18,18,0,0
23477,WOODLAND LARGE BLUE FELT HEART,2.3834880212411407,-0.8313711409238512,2.4328958362439805,-0.7051514652024707,-0.774201968295856,-0.5857507115992444,8,8,0,0
23478,WOODLAND LARGE PINK FELT HEART,3.8113219230779647,-1.0392139261548141,3.8585656959171297,-0.7241285330648695,-0.96775246036982,-0.5780667211890287,10,9,0,0
23479,WIRE EGG BASKET ,-27.03070201266634,-4.1568557046192565,-26.10409927706763,11.415215887893975,-3.87100984147928,11.709324315640815,40,35,0,0
23480,MINI LIGHTS WOODLAND MUSHROOMS,-25.264250011604446,1.4181980184738228,-24.97866535836994,111.38325760966205,8.010080991844688,108.03776176545097,175,143,1,0
23481,PEARLISED IVORY HEART SMALL ,-3.6029751753939188,-3.117641778464442,-3.1988806714608846,-10.16042046984424,-2.90325738110946,-9.560295212386613,27,23,0,0
23482,PEARLISED IVORY HEART LARGE ,0.31076568721586917,-3.7411701341573305,0.7148196183976067,-2.98133915629134,-3.4839088573313517,-2.447924948159986,36,32,0,0
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,47.385860663984054,3.790061352488254,46.14424910056368,6.903773610927839,-2.163514937162132,7.05753275089494,69,57,0,0
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,-4.856345993164603,-2.7019562080025166,-4.475880137776366,5.572234499404147,-2.5161563969615317,5.800862131844972,25,25,0,0
23485,BOTANICAL GARDENS WALL CLOCK ,-73.62182940964666,10.251516390789746,-73.45932475578022,-7.637845341379356,46.37815465704751,-13.779285192865789,93,70,0,0
23486,ANTIQUE HEART SHELF UNIT,-57.112369587840874,6.693743432697915,-56.848517422315666,-0.9982993916181054,32.834036404392705,-5.435597161370472,74,64,0,0
23487,SWEET HEART CAKE CARRIER,-38.94463325025164,4.96987610647165,-38.80909048919688,-7.215124479744712,23.043914459468283,-10.197286635341877,48,41,0,0
23489,"GARLAND, VINTAGE BELLS",-39.28177162102858,-14.86075914401384,-36.969856589242575,19.279985872585513,-13.838860183288425,20.76788491263094,137,125,1,0
23490,T-LIGHT HOLDER HANGING LOVE BIRD,-33.641218966721446,-6.6570860404146295,-32.32562292966105,27.428918186992437,-4.675569241343036,27.50761072698652,96,83,0,0
23491,VINTAGE JINGLE BELLS HEART,-51.0521078123613,-6.999412740450354,-49.3952600402639,30.587338018499377,-4.471899605413104,30.574350438421085,77,64,0,0
23492,VINTAGE JINGLE BELLS WREATH,-17.181707423187405,-2.7019562080025166,-16.586189776474953,9.627357303589337,-2.5161563969615317,9.77377624828121,26,24,0,0
23493,VINTAGE DOILY TRAVEL SEWING KIT,-2.341106891934303,-30.876887432845614,1.0792577161414418,21.047197373907775,-30.259478049433834,24.728526826269906,352,282,1,2
23494,VINTAGE DOILY DELUXE SEWING KIT ,-107.60720448438585,22.508101763462914,-108.19322596469566,63.83934282272478,74.55457151506127,52.42364087115739,187,145,1,0
23495,SET OF 3 PANTRY WOODEN SPOONS,-0.6145136371909408,-2.494113422771554,-0.33080756364816755,-6.591777928402249,-2.322605904887568,-6.142828062318815,24,21,0,0
23496,PANTRY KITCHEN THERMOMETER ,-11.409622225845093,-2.286270637540591,-10.960312748732242,-12.295105496050406,-2.129055412813604,-11.756809559059791,22,21,0,0
23497,CLASSIC CHROME BICYCLE BELL ,31.92542702370134,-5.220537282869348,31.939789943513407,-11.310070419573893,-10.088352356288937,-9.71119282340938,173,150,1,0
23498,CLASSIC BICYCLE CLIPS ,9.183764725338131,-9.249003942777845,10.035843248794395,-10.02023223456129,-8.612996897291398,-8.647796955000539,86,77,0,0
23499,SET 12 VINTAGE DOILY CHALK ,50.294492371733824,-9.976453691086215,50.508894999037274,-52.38265145315872,-9.290423619550271,-50.05944419223207,93,86,0,0
23500,KEY RING BASEBALL BOOT ASSORTED ,72.43847359623804,-9.145082550162364,72.17551534380348,18.004788972270585,-8.516221651254416,18.79594047224107,84,76,0,0
23501,KEY RING BASEBALL BOOT UNION JACK,52.743500043084524,-9.041161157546883,52.81280357037109,6.266415079022444,-8.419446405217434,7.282398098363968,85,77,0,0
23502,PLAYING CARDS VINTAGE DOILEY ,-12.976281113819951,-9.145082550162364,-11.748930452377717,-30.816979692078444,-8.516221651254416,-29.036074310588866,87,80,0,0
23503,PLAYING CARDS KEEP CALM & CARRY ON,52.53060177223991,-32.70467615168736,55.19362372409667,-57.973800066004564,-31.490959473268788,-52.523308408317725,329,284,1,0
